f67b70a4-7d9a-11f0-a7f9-000000000000,The Band of His Majesty’s Royal Marines Plymouth,,Band2,ExhibitionArchitect,334cfbfc-ece8-41a1-ae26-f5ff33f0ac22
f90c8cc4-ed47-11ef-a142-000000000000,VIAVI Solutions,,S4-351,ExhibitionArchitect,1878
e9843d06-ed47-11ef-b18f-000000000000,Will-Burt,,S4-200,ExhibitionArchitect,1879
da06074c-ed47-11ef-a70d-000000000000,XR Training,,S5-143,ExhibitionArchitect,1880
ca2a12be-ed47-11ef-a419-000000000000,PA Consulting Services Ltd,,NA,ExhibitionArchitect,1881
89c207e8-e7b3-11ef-9f0f-000000000000,Kontron UK Ltd,,N5-236,ExhibitionArchitect,1809
6ea94472-e7b2-11ef-bb4c-000000000000,AMETEK Airtechnology Group Ltd,,N6-124,ExhibitionArchitect,1800
6020b00c-e7b2-11ef-be1c-000000000000,Comand AI,,S7-280,ExhibitionArchitect,1801
47d7e3b2-e7b2-11ef-916d-000000000000,Cybernetica As,,N10-140,ExhibitionArchitect,1802
2fef4b8c-e7b2-11ef-8d46-000000000000,Vegvisir,,N10-140,ExhibitionArchitect,1804
271d69bc-e7b2-11ef-a6ef-000000000000,CybExer,,N10-140,ExhibitionArchitect,1803
0fcfec6c-e7b2-11ef-ba37-000000000000,Defsecintel Solutions,,N10-140,ExhibitionArchitect,1805
e1a6a52e-e7b1-11ef-a32a-000000000000,Hevi Optronics,,N10-140,ExhibitionArchitect,1807
ca37c90e-e7b1-11ef-a15a-000000000000,KappaZeta OÜ,,N10-140,ExhibitionArchitect,1808
bb98d65e-e7b1-11ef-af68-000000000000,Quest Global,,N4-360,ExhibitionArchitect,1811
b2d271ec-e7b1-11ef-9fb6-000000000000,Nordic Armoury OÜ,,N10-140,ExhibitionArchitect,1810
a3152470-e7b1-11ef-b44f-000000000000,SensusQ,,N10-140,ExhibitionArchitect,1813
92688ea0-e7b1-11ef-ae58-000000000000,SAMELIN AS,,N10-140,ExhibitionArchitect,1812
81f67532-e7b1-11ef-b325-000000000000,Taurus,,N10-242,ExhibitionArchitect,1814
7038fad6-e7b1-11ef-9928-000000000000,Threod Systems,,N10-140,ExhibitionArchitect,1815
5f12bb7a-e7b1-11ef-8ea1-000000000000,UTM,,N5-220,ExhibitionArchitect,1817
4ecd19e0-e7b1-11ef-b39b-000000000000,Toci,,N10-140,ExhibitionArchitect,1816
3f7f584a-e7b1-11ef-8ca2-000000000000,UK Docks,,S11-180,ExhibitionArchitect,1819
2f87e70e-e7b1-11ef-9423-000000000000,Quantic Thistle,,S10-178,ExhibitionArchitect,1820
10933894-e7b1-11ef-9e36-000000000000,ALITER TECHNOLOGIES,,N10-144,ExhibitionArchitect,1822
01462626-e7b1-11ef-9dcb-000000000000,India MOD,,A-130,ExhibitionArchitect,1823
f2b52a80-e7b0-11ef-8546-000000000000,B&M Optik,,S9-364,ExhibitionArchitect,1825
e397c9e0-e7b0-11ef-8f5e-000000000000,India MOD,,N11-130,ExhibitionArchitect,1824
c4b5cd74-e7b0-11ef-863e-000000000000,Bruker Optik,,S10-166,ExhibitionArchitect,1827
a4ac8a7c-e7b0-11ef-b0d7-000000000000,Boston Dynamics,,S3-212,ExhibitionArchitect,1828
a53786be-e23c-11ef-ab57-000000000000,ABB AS,,S11-170,ExhibitionArchitect,1786
956de872-e23c-11ef-a995-000000000000,AVoptics,,S11-184,ExhibitionArchitect,1787
868672b6-e23c-11ef-9afb-000000000000,Kebni,,S11-176,ExhibitionArchitect,1788
65639050-e23c-11ef-9af1-000000000000,Mech-Tool Thermal Defence,,S11-190,ExhibitionArchitect,1789
4e2415ea-e23c-11ef-97f4-000000000000,Extreme Cases,,N2-144,ExhibitionArchitect,1790
2c973c40-e23c-11ef-b51d-000000000000,Onebrief,,S15-332,ExhibitionArchitect,1792
14e24eaa-e23c-11ef-8d28-000000000000,Nicomatic,,S7-203,ExhibitionArchitect,1793
fbcd0a5c-dcc5-11ef-ac1b-000000000000,Clydesdale Engineering,,S11-174,ExhibitionArchitect,1775
e485986e-dcc5-11ef-9010-000000000000,WireMasters,,S9-370,ExhibitionArchitect,1777
dbd484d2-dcc5-11ef-98d7-000000000000,Hamersham,,S19-152,ExhibitionArchitect,1776
cc15fe7c-dcc5-11ef-9976-000000000000,Dataminr UK Ltd,,S12-225,ExhibitionArchitect,1779
c3d15a9a-dcc5-11ef-9de4-000000000000,Kohlbrat & Bunz,,S2-162,ExhibitionArchitect,1778
b4728d12-dcc5-11ef-be53-000000000000,DT Research,,S5-332,ExhibitionArchitect,1781
a4b097b6-dcc5-11ef-96f2-000000000000,SKB Cases,,S12-210,ExhibitionArchitect,1780
94bcf746-dcc5-11ef-ba27-000000000000,Link Microtek,,N5-145,ExhibitionArchitect,1783
841d2d66-dcc5-11ef-a66f-000000000000,"Hood Tech Corp., Vision Inc",,S4-330,ExhibitionArchitect,1782
83d111ca-d72e-11ef-8bee-000000000000,Drumgrange,,N5-120,ExhibitionArchitect,1755
64123152-d72e-11ef-a791-000000000000,Moog,,N7-140,ExhibitionArchitect,1756
55355b28-d72e-11ef-84f5-000000000000,NI (now part of Emerson),,N6-170,ExhibitionArchitect,1758
4c5da14a-d72e-11ef-9dcf-000000000000,NCC,,N4-210,ExhibitionArchitect,1757
3dbb6884-d72e-11ef-bedb-000000000000,Winchester,,S4-340,ExhibitionArchitect,1759
2de1a4a0-d72e-11ef-ab43-000000000000,OTM Servo Mechanism Ltd,,N4-340,ExhibitionArchitect,1760
1da82802-d72e-11ef-a83f-000000000000,Sig Sauer,,S5-105,ExhibitionArchitect,1761
0e36ae02-d72e-11ef-9fd1-000000000000,The University of Sheffield,,N4-210,ExhibitionArchitect,1762
fe9cdda4-d72d-11ef-ae57-000000000000,VRAI ltd,,N7-161,ExhibitionArchitect,1763
ef3af972-d72d-11ef-86a2-000000000000,VectorNav Technologies,,A-302,ExhibitionArchitect,1764
df8cee54-d72d-11ef-aca4-000000000000,Emergent Swarm Solutions,,S13-244,ExhibitionArchitect,1765
cf6d9352-d72d-11ef-9edb-000000000000,JEOL,,N2-150,ExhibitionArchitect,1766
b848d42a-d72d-11ef-8516-000000000000,Penlink,,S16-150,ExhibitionArchitect,1767
b0b819a0-d72d-11ef-88d9-000000000000,RC Fornax PLC,,S14-242,ExhibitionArchitect,1768
a1f28a9a-d72d-11ef-aabe-000000000000,DXC Technology,,S12-300,ExhibitionArchitect,1769
926d05dc-d72d-11ef-b03d-000000000000,Roketsan,,N8-130,ExhibitionArchitect,1770
37fb888a-d1c4-11ef-9db5-000000000000,Airborne Systems,,S4-153,ExhibitionArchitect,1710
275458b8-d1c4-11ef-a95d-000000000000,AM General,,S4-310,ExhibitionArchitect,1711
17cd2fe6-d1c4-11ef-8a3d-000000000000,Belleville Boot Company,,S5-334,ExhibitionArchitect,1712
06f38c38-d1c4-11ef-9d4d-000000000000,BERETTA DEFENSE TECHNOLOGIES,,S7-215,ExhibitionArchitect,1713
f65e90b6-d1c3-11ef-91b2-000000000000,CEIA,,S7-136,ExhibitionArchitect,1714
e5da48f2-d1c3-11ef-9432-000000000000,CEIPIEMONTE S.c.p.a./PIEMONTE AGENCY,,S7-132,ExhibitionArchitect,1715
d5b59288-d1c3-11ef-8b82-000000000000,Cristanini S.p.A,,S7-225,ExhibitionArchitect,1716
c57e588c-d1c3-11ef-b16a-000000000000,Dillon Aero,,S4-112,ExhibitionArchitect,1717
b506a270-d1c3-11ef-a7d4-000000000000,ELT Group,,S6-135,ExhibitionArchitect,1718
a4504c42-d1c3-11ef-b0c5-000000000000,EUROSAM,,S7-220,ExhibitionArchitect,1719
93b301fe-d1c3-11ef-8f45-000000000000,FIOCCHI,,S7-135,ExhibitionArchitect,1720
82e6cb80-d1c3-11ef-832f-000000000000,Fireco Srl,,S7-130,ExhibitionArchitect,1721
7098c550-d1c3-11ef-829f-000000000000,Goriziane Group Spa,,S6-146,ExhibitionArchitect,1722
57b91742-d1c3-11ef-9658-000000000000,EXPLORER CASES by GT Line,,S6-102,ExhibitionArchitect,1723
489d4e9a-d1c3-11ef-aa94-000000000000,Iveco Defence Vehicles S.p.A,,S6-130,ExhibitionArchitect,1725
3f7afede-d1c3-11ef-968f-000000000000,ISOCLIMA SPA,,S7-146,ExhibitionArchitect,1724
302210bc-d1c3-11ef-9fa1-000000000000,Kennametal,,S5-315,ExhibitionArchitect,1726
1ff98a26-d1c3-11ef-b704-000000000000,M.T. srl,,S11-140,ExhibitionArchitect,1727
0e8539a2-d1c3-11ef-a408-000000000000,Masperotech Srl,,S7-145,ExhibitionArchitect,1728
ff063486-d1c2-11ef-ac6e-000000000000,OMP ENGINEERING,,S6-140,ExhibitionArchitect,1729
ee27c2b0-d1c2-11ef-9f6f-000000000000,Oscilloquartz,,S5-271,ExhibitionArchitect,1730
dd9bc1ee-d1c2-11ef-9d70-000000000000,OTTO Controls,,S6-100,ExhibitionArchitect,1731
cc92a9bc-d1c2-11ef-8759-000000000000,POLOMARCONI.IT SPA,,S6-104,ExhibitionArchitect,1732
bc1cae5c-d1c2-11ef-a976-000000000000,Sierra Nevada Company (SNC),,S4-130,ExhibitionArchitect,1733
a30d1f46-d1c2-11ef-8ae9-000000000000,"SRC, Inc.",,S5-210,ExhibitionArchitect,1734
92d7e192-d1c2-11ef-bee8-000000000000,"Trijicon, Inc.",,S5-308,ExhibitionArchitect,1736
89f3e83c-d1c2-11ef-b1b1-000000000000,SynQor Inc.,,S5-330,ExhibitionArchitect,1735
7a80634e-d1c2-11ef-8cca-000000000000,"University of Strathclyde, National Manufacturing Institute Scotland",,N4 - 210,ExhibitionArchitect,1737
698a7502-d1c2-11ef-886f-000000000000,"U.S. Ordnance, Inc.",,S5-340,ExhibitionArchitect,1738
51342656-d1c2-11ef-b9f7-000000000000,Virginia Economic Development Partnership,,S5-230,ExhibitionArchitect,1739
4166eb3c-d1c2-11ef-be21-000000000000,Kraken Robotics,,A-305,ExhibitionArchitect,1741
38e649c6-d1c2-11ef-8bd7-000000000000,WOLF Advanced Technology,,S5-215,ExhibitionArchitect,1740
29c60fd0-d1c2-11ef-8085-000000000000,CYSIAM,,S14-243,ExhibitionArchitect,1742
191972a8-d1c2-11ef-a76c-000000000000,Spectro Cloud,,S14-246,ExhibitionArchitect,1743
07e47f00-d1c2-11ef-9a70-000000000000,Blu Wireless,,S15-150,ExhibitionArchitect,1744
f045f266-d1c1-11ef-be8e-000000000000,SeaCross Marine,,A-300,ExhibitionArchitect,1746
e0be3bdc-d1c1-11ef-a492-000000000000,UMBRAGROUP S.p.A.,,S6-145,ExhibitionArchitect,1748
d75b8c70-d1c1-11ef-89fd-000000000000,STS Defence Ltd.,,S7-235,ExhibitionArchitect,1747
bf22f7e2-d1c1-11ef-a90d-000000000000,Sopra Steria,,S2-125,ExhibitionArchitect,1750
a0f0abfc-d1c1-11ef-b13c-000000000000,MARSS,,S13-305,ExhibitionArchitect,1751
8da6e82c-d1c1-11ef-a92e-000000000000,Saronic Technologies,,A-290,ExhibitionArchitect,1752
cc574464-cc2f-11ef-a34e-000000000000,ST Engineering iDirect,,N10-114,ExhibitionArchitect,1705
bce1c22a-cc2f-11ef-b530-000000000000,Caeli,,N2-155,ExhibitionArchitect,1706
a9d686fc-cc2f-11ef-8475-000000000000,Airbus,,S3-210,ExhibitionArchitect,1707
e204ec30-c12b-11ef-85eb-000000000000,FN HERSTAL,,N10-115,ExhibitionArchitect,1685
d05a5b1e-c12b-11ef-9859-000000000000,John Cockerill Defense,,N10-116,ExhibitionArchitect,1687
bf4ea37a-c12b-11ef-85a8-000000000000,New Lachaussée s.a.,,N10-117,ExhibitionArchitect,1692
ad4d4a14-c12b-11ef-9a03-000000000000,NanoPyro,,N10-110,ExhibitionArchitect,1691
96ac7428-c127-11ef-9a1c-000000000000,Chronos Technology,,N5-126,ExhibitionArchitect,1684
87bc12d4-c127-11ef-bd12-000000000000,ISTEC,,N5-210,ExhibitionArchitect,1686
6f1babae-c127-11ef-88eb-000000000000,KBR,,N5-240,ExhibitionArchitect,1688
5efad574-c127-11ef-9dde-000000000000,Martin-Baker Aircraft Co.,,N5-230,ExhibitionArchitect,1690
4ed94e5a-c127-11ef-ba03-000000000000,MacTaggart Scott,,N4-355,ExhibitionArchitect,1689
3ea05c86-c127-11ef-8aa7-000000000000,Oxley Group,,N5-100,ExhibitionArchitect,1693
2e673de4-c127-11ef-9f77-000000000000,Spafax International,,N4-300,ExhibitionArchitect,1695
1e8f7d46-c127-11ef-b484-000000000000,Portsmouth Aviation,,N4-345,ExhibitionArchitect,1694
0ed1493e-c127-11ef-8edc-000000000000,STEADICOPTER,,N11-160,ExhibitionArchitect,1697
fec2fe7a-c126-11ef-993f-000000000000,TT Electronics,,N4-315,ExhibitionArchitect,1696
eeb94f84-c126-11ef-bfc4-000000000000,CAPGEMINI UK PLC,,S12-200,ExhibitionArchitect,1699
df05499e-c126-11ef-981e-000000000000,America II Europe BV,,S10-192,ExhibitionArchitect,1698
cb87252c-c126-11ef-9255-000000000000,Maxar,,S16-110,ExhibitionArchitect,1700
14e750dc-bbac-11ef-af29-000000000000,HGH Infrared Systems,,S8-142,ExhibitionArchitect,1669
75ddd4ee-bbaa-11ef-b9db-000000000000,Somers Forge,,A-506,ExhibitionArchitect,1660
5df08f48-bbaa-11ef-b4e1-000000000000,Raymarine,,A-508,ExhibitionArchitect,1661
4db2dc94-bbaa-11ef-ba81-000000000000,Acrow Bridge,,N5-165,ExhibitionArchitect,1663
44bf68dc-bbaa-11ef-b93d-000000000000,Rebound Electronics,,S2-158,ExhibitionArchitect,1662
24036670-bbaa-11ef-b084-000000000000,Airnesco,,N6-140,ExhibitionArchitect,1664
0ac83410-bbaa-11ef-9aca-000000000000,Cam Lock,,N6-100,ExhibitionArchitect,1666
01d255ac-bbaa-11ef-828d-000000000000,Anschütz,,N5-342,ExhibitionArchitect,1665
f227d226-bba9-11ef-a515-000000000000,Concurrent,,N5-305,ExhibitionArchitect,1667
e1a97f94-bba9-11ef-97d0-000000000000,UKC Group,,N7-164,ExhibitionArchitect,1668
c88e4bf2-bba9-11ef-8904-000000000000,Igence Software Ltd,,N5-130,ExhibitionArchitect,1670
b9125092-bba9-11ef-9ed3-000000000000,ISS Aerospace,,N7-132,ExhibitionArchitect,1672
b01fae80-bba9-11ef-b5f3-000000000000,Independent Forgings & Alloys Ltd,,N6-145,ExhibitionArchitect,1671
9fa2de56-bba9-11ef-9265-000000000000,Kingsbury,,N4-325,ExhibitionArchitect,1673
8f1500aa-bba9-11ef-9694-000000000000,Mills CNC,,N6-186,ExhibitionArchitect,1675
7edff26c-bba9-11ef-b801-000000000000,MDH Defence,,N6-167,ExhibitionArchitect,1674
6f86433e-bba9-11ef-9e03-000000000000,Modini Limited,,N5-131,ExhibitionArchitect,1676
576c3d76-bba9-11ef-97d2-000000000000,NORCO Composites,,N4-350,ExhibitionArchitect,1677
473c2dee-bba9-11ef-9184-000000000000,Solid State Group,,N7-134,ExhibitionArchitect,1679
2d649028-bba9-11ef-9b16-000000000000,WEAF,,N4-314,ExhibitionArchitect,1680
5551ac18-b705-11ef-aed6-000000000000,Census Labs,,N6-171,ExhibitionArchitect,1635
45606c2c-b705-11ef-b8a7-000000000000,Cook Defence Systems,,N5-115,ExhibitionArchitect,1636
344bed76-b705-11ef-a6c0-000000000000,Lincad,,N5-235,ExhibitionArchitect,1637
1beb9e3e-b705-11ef-a539-000000000000,Western Global,,N4-305,ExhibitionArchitect,1638
0c36680c-b705-11ef-abce-000000000000,SMP,,S10-106,ExhibitionArchitect,1640
041d2444-b705-11ef-a2f0-000000000000,Kent Modular Electronics Ltd,,S12-113,ExhibitionArchitect,1639
f45810e6-b704-11ef-8c6e-000000000000,WEO,,N8-274,ExhibitionArchitect,1642
c9f953be-b704-11ef-8232-000000000000,DAE Systems,,N9-276,ExhibitionArchitect,1643
b92fd6de-b704-11ef-adab-000000000000,SIA FIXAR-AERO,,S1-240,ExhibitionArchitect,1645
0c06e7fe-b704-11ef-9206-000000000000,Capita,,Albert 002,ExhibitionArchitect,1564
05e98fd4-b704-11ef-8de7-000000000000,Amazon Web Services,,Greenwich 001,ExhibitionArchitect,1562
fc12cba6-b703-11ef-8277-000000000000,Newton,,Albert 004,ExhibitionArchitect,1563
f9a52336-b62d-11ef-8e0e-000000000000,ACUA Ocean,,S11-226,ExhibitionArchitect,1650
ea4eb0a0-b62d-11ef-894f-000000000000,Hughes Europe,,S2-100,ExhibitionArchitect,1652
d990dd92-b62d-11ef-ad77-000000000000,CopterPIX,,S7-175,ExhibitionArchitect,1651
c063904e-b62d-11ef-b2a3-000000000000,Pass-Medientechnik GmbH,,N3-240,ExhibitionArchitect,1653
af697092-b62d-11ef-acf5-000000000000,Terma,,A-348,ExhibitionArchitect,1655
a628a7dc-b62d-11ef-a151-000000000000,Plath,,S10-164,ExhibitionArchitect,1654
8da4501c-b62d-11ef-8475-000000000000,Volvo Defense,,N9-210,ExhibitionArchitect,1656
8210e6de-b62d-11ef-84d0-000000000000,Sirius Analysis,,N4-346,ExhibitionArchitect,1657
3a42dd0c-ab25-11ef-bd0a-000000000000,2T Security,,S15-154,ExhibitionArchitect,1615
2e0e7c58-ab25-11ef-924e-000000000000,ASSAN,,N8-135,ExhibitionArchitect,1617
2186ed62-ab25-11ef-b05e-000000000000,Albrecht Bender,,S8-276,ExhibitionArchitect,1616
15c967fc-ab25-11ef-a13f-000000000000,Beyondcomposite,,N9-178,ExhibitionArchitect,1618
08b949ec-ab25-11ef-9afe-000000000000,CMA CGM,,S8-149,ExhibitionArchitect,1619
fb87d392-ab24-11ef-8dce-000000000000,DEPO,,N9-160,ExhibitionArchitect,1620
e7fe684a-ab24-11ef-ae1b-000000000000,EnerSys Advanced Systems,,S2-135,ExhibitionArchitect,1621
dbde396e-ab24-11ef-bfd6-000000000000,Jacobs,,N10-170,ExhibitionArchitect,1623
d4f440da-ab24-11ef-92b3-000000000000,Expleo,,S8-130,ExhibitionArchitect,1622
c8dd9bca-ab24-11ef-bbf4-000000000000,JOWO,,S8-200,ExhibitionArchitect,1624
b6396e68-ab24-11ef-8dda-000000000000,Mind Foundry,,S16-127,ExhibitionArchitect,1625
a9c8b7b0-ab24-11ef-be9b-000000000000,OPSWAT,,S12-117,ExhibitionArchitect,1627
a2faa786-ab24-11ef-9091-000000000000,OcuSight,,N6-165,ExhibitionArchitect,1626
977fbe32-ab24-11ef-bb91-000000000000,PRP Optoelectronics Ltd,,S3-170,ExhibitionArchitect,1628
8a79205c-ab24-11ef-9948-000000000000,Renold Power Transmission,,A-516,ExhibitionArchitect,1629
765738ac-ab24-11ef-b41b-000000000000,Reunert Applied Electronics,,N10-241,ExhibitionArchitect,1630
68a20ed0-ab24-11ef-982a-000000000000,Zuken,,S15-330,ExhibitionArchitect,1632
5e302e32-ab24-11ef-bfd5-000000000000,Smiths Detection & Smiths Interconnect,,N7-136,ExhibitionArchitect,1631
d60277fe-a5a6-11ef-b2dc-000000000000,Cora Systems,,S1-144,ExhibitionArchitect,1580
bf2c32d6-a5a6-11ef-b9eb-000000000000,TPI Aerospace,,S15-146,ExhibitionArchitect,1581
a2c15086-a5a6-11ef-ad41-000000000000,i3Works  |  i3Secure  |  i3NetZero,,S14-240,ExhibitionArchitect,1583
9bf1e9dc-a5a6-11ef-8d52-000000000000,Sayari,,S16-222,ExhibitionArchitect,1582
9014c99a-a5a6-11ef-8207-000000000000,Photonfirst International,,S3-174,ExhibitionArchitect,1584
7d648240-a5a6-11ef-9b83-000000000000,Infodas,,S8-185,ExhibitionArchitect,1585
70dd1762-a5a6-11ef-9f1a-000000000000,Bertin Exensor,,N5-330,ExhibitionArchitect,1587
69ee8b84-a5a6-11ef-9dab-000000000000,INDRA,,N9-212,ExhibitionArchitect,1586
5dfc3312-a5a6-11ef-87ce-000000000000,Blighter,,N6-166,ExhibitionArchitect,1588
51c40c82-a5a6-11ef-86ec-000000000000,Bruhn NewTech LTD,,N6-105,ExhibitionArchitect,1589
39035d74-a5a6-11ef-8a79-000000000000,Celeros Flow Technology,,N4-365,ExhibitionArchitect,1590
2c89a7f6-a5a6-11ef-9a15-000000000000,Element Materials Technology,,N7-182,ExhibitionArchitect,1592
1308a138-a5a6-11ef-821d-000000000000,Comms Audit,,N6-172,ExhibitionArchitect,1591
06d537aa-a5a6-11ef-8183-000000000000,Emberion,,N6-151,ExhibitionArchitect,1593
fa8fc00a-a5a5-11ef-93bf-000000000000,Flare Bright Ltd,,N6-185,ExhibitionArchitect,1594
d990eb7c-a5a5-11ef-a0ee-000000000000,Hale Hamilton Valves,,N5-116,ExhibitionArchitect,1595
ccd61c22-a5a5-11ef-84c9-000000000000,James Walker,,N7-170,ExhibitionArchitect,1597
b8cdbabe-a5a5-11ef-9a9c-000000000000,MilDef,,N7-130,ExhibitionArchitect,1598
abb014b2-a5a5-11ef-96ab-000000000000,Needles and Pins Aerospace,,N5-128,ExhibitionArchitect,1600
9eae17dc-a5a5-11ef-81bb-000000000000,Missiles & Space Batteries,,N4-380,ExhibitionArchitect,1599
92becb60-a5a5-11ef-b4cf-000000000000,Peli Products (UK) Ltd,,N4-320,ExhibitionArchitect,1601
7f7949ea-a5a5-11ef-86db-000000000000,Perfect Bore,,N4-330,ExhibitionArchitect,1602
72c05a90-a5a5-11ef-80fa-000000000000,Sarsen Technology,,N4-311,ExhibitionArchitect,1604
6bd93b34-a5a5-11ef-81aa-000000000000,PPM Systems,,N6-132,ExhibitionArchitect,1603
5fa8118c-a5a5-11ef-b033-000000000000,Spectrum Control,,N6-146,ExhibitionArchitect,1605
4062f148-a5a5-11ef-9c72-000000000000,SSS Gears / SSS Clutches,,N6-152,ExhibitionArchitect,1606
34c91164-a5a5-11ef-9de7-000000000000,Odin Technologies,,N5-114,ExhibitionArchitect,1608
280f6b62-a5a5-11ef-9e20-000000000000,Thermoteknix,,N5-332,ExhibitionArchitect,1607
15b8a690-a5a5-11ef-8aca-000000000000,Whitetree Group,,N5-300,ExhibitionArchitect,1609
0896ac28-a5a5-11ef-92c4-000000000000,Argus Interception,,S8-145,ExhibitionArchitect,1611
0169f7d4-a5a5-11ef-ba51-000000000000,PQShield,,S12-116,ExhibitionArchitect,1610
9f2e2f8a-a02d-11ef-82cd-000000000000,Australia,,S2-110,ExhibitionArchitect,1570
922c38d6-a02d-11ef-bb10-000000000000,Getac,,S14-247,ExhibitionArchitect,1571
84c626fc-a02d-11ef-87be-000000000000,Omnia Integrity,,S16-223,ExhibitionArchitect,1573
78253726-a02d-11ef-918f-000000000000,Polar Technology,,S1-134,ExhibitionArchitect,1572
69b8e16a-a02d-11ef-b775-000000000000,ServiceNow,,S16-115,ExhibitionArchitect,1574
5ddc737a-a02d-11ef-9347-000000000000,Hexagon,,N9-280,ExhibitionArchitect,1576
506a3b00-a02d-11ef-968d-000000000000,Skyeton,,S2-155,ExhibitionArchitect,1575
436dff5e-a02d-11ef-93c6-000000000000,König Komfort,,S9-151,ExhibitionArchitect,1577
33ccab2c-a02d-11ef-95fd-000000000000,CTA International,,S8-140,ExhibitionArchitect,1578
98e9f114-9aaa-11ef-8d0f-000000000000,Beth Allocation Test,,B123,ExhibitionArchitect,0c8aca2a-ea05-47d7-9757-e5b5fda6086c
904073e4-9aaa-11ef-9146-000000000000,Finnish Pavillion Meeting Rooms,,N9-170,ExhibitionArchitect,1535
8a5cdc6a-9aaa-11ef-b9a4-000000000000,VITEC,,S8-122,ExhibitionArchitect,1546
846f102a-9aaa-11ef-af9c-000000000000,SBG Systems,,S7-201,ExhibitionArchitect,1545
7ea5f802-9aaa-11ef-b0c0-000000000000,SARSILMAZ SILAH SANAYI A.S,,N8-140,ExhibitionArchitect,1537
78eaea8a-9aaa-11ef-bd64-000000000000,RTSYS,,S8-129,ExhibitionArchitect,1544
731e209a-9aaa-11ef-8f0d-000000000000,PGZ,,N9-101,ExhibitionArchitect,1538
6d4188c4-9aaa-11ef-88b1-000000000000,Metravib Defence,,S8-117,ExhibitionArchitect,1543
6794b23e-9aaa-11ef-add3-000000000000,Lynred,,S8-151,ExhibitionArchitect,1542
61c93d84-9aaa-11ef-b125-000000000000,LeBronze Alloys,,S1-138,ExhibitionArchitect,1531
5bd05912-9aaa-11ef-af5e-000000000000,ICP NewTech,,N10-175,ExhibitionArchitect,1532
55c492b8-9aaa-11ef-a9e6-000000000000,Elistair,,S7-202,ExhibitionArchitect,1541
4ff99590-9aaa-11ef-9f61-000000000000,Cubic DTECH,,S15-142,ExhibitionArchitect,1530
4a4193e6-9aaa-11ef-9ab6-000000000000,DOLL,,S9-356,ExhibitionArchitect,1539
447c2df4-9aaa-11ef-983d-000000000000,DOK-ING,,N9-275,ExhibitionArchitect,1536
3e993760-9aaa-11ef-b903-000000000000,DIXI Microtechniques,,S8-132,ExhibitionArchitect,1540
34f1155c-9aaa-11ef-8de3-000000000000,Aeron Systems,,N8-272,ExhibitionArchitect,1534
2606d4dc-9aaa-11ef-af7d-000000000000,Kingdom of Saudi Arabia,,S8-210,ExhibitionArchitect,1528
201a31c2-9aaa-11ef-a639-000000000000,Defence SA,,S2-114,ExhibitionArchitect,1527
1a23deee-9aaa-11ef-bc8c-000000000000,NIASA,,S7-170,ExhibitionArchitect,1526
1464e03e-9aaa-11ef-94fc-000000000000,Rolatube Technology,,S15-240,ExhibitionArchitect,1525
0e845172-9aaa-11ef-9fb0-000000000000,Spleenlab,,S8-202,ExhibitionArchitect,1522
086d127e-9aaa-11ef-8852-000000000000,EOS,,S9-362,ExhibitionArchitect,1521
02a23f9a-9aaa-11ef-a56a-000000000000,Enercon Technologies,,S10-190,ExhibitionArchitect,1520
f68c3ddc-9aa9-11ef-be8b-000000000000,Euroatlas,,S9-360,ExhibitionArchitect,1518
f1055826-9aa9-11ef-b82a-000000000000,Ecolog International UK Ltd,,A-401,ExhibitionArchitect,1517
eb683334-9aa9-11ef-bcbc-000000000000,Active Electronics,,S3-304,ExhibitionArchitect,1516
e56b1fe6-9aa9-11ef-8271-000000000000,EMAG,,S8-206,ExhibitionArchitect,1515
a8b13702-9aa9-11ef-8759-000000000000,MENATEK,,N7-245,ExhibitionArchitect,1509
9d139282-9aa9-11ef-a0ee-000000000000,MKE,,N8-160,ExhibitionArchitect,1507
973bdc02-9aa9-11ef-88ad-000000000000,Global Coatings,,A-504,ExhibitionArchitect,1506
913bef36-9aa9-11ef-a7ea-000000000000,GMT Gummi-Metall-Technik,,S9-202,ExhibitionArchitect,1504
55ea82da-9aa9-11ef-8ee4-000000000000,Specialty Coating Systems,,N5-123,ExhibitionArchitect,1488
5002ccb0-9aa9-11ef-8f4a-000000000000,Reventec,,N5-155,ExhibitionArchitect,1487
4716ee10-9aa9-11ef-8de7-000000000000,Ocean Safety,,N4-366,ExhibitionArchitect,1486
414cda76-9aa9-11ef-be15-000000000000,Middlesex Aerospace,,N5-200,ExhibitionArchitect,1485
3b5744e4-9aa9-11ef-a1b5-000000000000,EGADD,,N5-125,ExhibitionArchitect,1484
302fbe02-9aa9-11ef-bfb5-000000000000,Canny Comms,,N5-124,ExhibitionArchitect,1482
2a4b9a92-9aa9-11ef-9110-000000000000,AtkinsRealis,,N5-310,ExhibitionArchitect,1481
243a472a-9aa9-11ef-aa58-000000000000,Intelligent Energy Ltd,,N6-150,ExhibitionArchitect,1480
207fb778-9aa9-11ef-ac4c-000000000000,Metrol Springs Ltd,,N2-260,ExhibitionArchitect,1455
1c558fc4-9aa9-11ef-8969-000000000000,LUBAWA S A,,N2-130,ExhibitionArchitect,1454
18a9ee88-9aa9-11ef-ab6d-000000000000,Lesj?fors Heavy Springs UK,,N2-260,ExhibitionArchitect,1453
145d6148-9aa9-11ef-8640-000000000000,CRFS Limited,,N2-361,ExhibitionArchitect,1452
